;tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
867;Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt;sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya terus gw bingung repeated lah ngapa perasaan tadi brgkt cuman bedakan plus gincu arab an karna emg ganiat mau kemana2 repeated fyi gincu arab itu ga menor samsek kek natural gt terus gw ngaca ajg kok gw menor bgt;['sampe', 'rumah', 'masuk2', 'dijudesin', 'bokap', 'bilang', 'gini', 'kamu', 'lama2', 'kayak', 'artis', 'ya', 'terus', 'gw', 'bingung', 'repeated', 'lah', 'ngapa', 'perasaan', 'tadi', 'brgkt', 'cuman', 'bedakan', 'plus', 'gincu', 'arab', 'an', 'karna', 'emg', 'ganiat', 'mau', 'kemana2', 'repeated', 'fyi', 'gincu', 'arab', 'itu', 'ga', 'menor', 'samsek', 'kek', 'natural', 'gt', 'terus', 'gw', 'ngaca', 'ajg', 'kok', 'gw', 'menor', 'bgt'];['sampe', 'rumah', 'masuk2', 'dijudesin', 'bokap', 'bilang', 'gini', 'kamu', 'lama2', 'kayak', 'artis', 'ya', 'terus', 'gw', 'bingung', 'repeated', 'lah', 'ngapa', 'perasaan', 'tadi', 'brgkt', 'cuman', 'bedakan', 'plus', 'gincu', 'arab', 'an', 'karna', 'emg', 'ganiat', 'mau', 'kemana2', 'repeated', 'fyi', 'gincu', 'arab', 'itu', 'tidak', 'menor', 'samsek', 'kek', 'natural', 'gt', 'terus', 'gw', 'ngaca', 'ajg', 'kok', 'gw', 'menor', 'banget'];['sampe', 'rumah', 'masuk2', 'dijudesin', 'bokap', 'bilang', 'gini', 'lama2', 'kayak', 'artis', 'ya', 'gw', 'bingung', 'repeated', 'ngapa', 'perasaan', 'brgkt', 'cuman', 'bedakan', 'plus', 'gincu', 'arab', 'an', 'karna', 'emg', 'ganiat', 'kemana2', 'repeated', 'fyi', 'gincu', 'arab', 'menor', 'samsek', 'kek', 'natural', 'gt', 'gw', 'ngaca', 'ajg', 'gw', 'menor', 'banget'];sampe rumah masuk2 dijudesin bokap bilang gini lama2 kayak artis ya gw bingung repeated ngapa perasaan brgkt cuman bedakan plus gincu arab an karna emg ganiat kemana2 repeated fyi gincu arab menor samsek kek natural gt gw ngaca ajg gw menor banget;sampe rumah masuk2 dijudesin bokap bilang gin lama2 kayak artis ya gw bingung repeated ngapa asa brgkt cuman beda plus gincu arab an karna emg ganiat kemana2 repeated fyi gincu arab menor samsek kek natural gt gw ngaca ajg gw menor banget
868;Terus gw inget dong tadi mampir watsons namanya cewe ya gatel liat2 mekap trs nyoba2 tester tapi yg dicoba bedak, lipstik, blush on... ya jadilah gw menor kayak badut -_- Tapi pas tadi di watsonsnya kayak biasa aja pas udh kena cahaya rumah malah jadi menor bgt kek mau mangkal;terus gw inget dong tadi mampir watsons namanya cewe ya gatel liat2 mekap trs nyoba2 tester tapi yg dicoba bedak lipstik blush on repeated ya jadilah gw menor kayak badut _ tapi pas tadi di watsonsnya kayak biasa aja pas udh kena cahaya rumah malah jadi menor bgt kek mau mangkal;['terus', 'gw', 'inget', 'dong', 'tadi', 'mampir', 'watsons', 'namanya', 'cewe', 'ya', 'gatel', 'liat2', 'mekap', 'trs', 'nyoba2', 'tester', 'tapi', 'yg', 'dicoba', 'bedak', 'lipstik', 'blush', 'on', 'repeated', 'ya', 'jadilah', 'gw', 'menor', 'kayak', 'badut', '_', 'tapi', 'pas', 'tadi', 'di', 'watsonsnya', 'kayak', 'biasa', 'aja', 'pas', 'udh', 'kena', 'cahaya', 'rumah', 'malah', 'jadi', 'menor', 'bgt', 'kek', 'mau', 'mangkal'];['terus', 'gw', 'inget', 'dong', 'tadi', 'mampir', 'watsons', 'namanya', 'cewe', 'ya', 'gatel', 'liat2', 'mekap', 'trs', 'nyoba2', 'tester', 'tapi', 'yang', 'dicoba', 'bedak', 'lipstik', 'blush', 'on', 'repeated', 'ya', 'jadilah', 'gw', 'menor', 'kayak', 'badut', '_', 'tapi', 'pas', 'tadi', 'di', 'watsonsnya', 'kayak', 'biasa', 'saja', 'pas', 'udh', 'kena', 'cahaya', 'rumah', 'malah', 'jadi', 'menor', 'banget', 'kek', 'mau', 'mangkal'];['gw', 'inget', 'mampir', 'watsons', 'namanya', 'cewe', 'ya', 'gatel', 'liat2', 'mekap', 'trs', 'nyoba2', 'tester', 'dicoba', 'bedak', 'lipstik', 'blush', 'on', 'repeated', 'ya', 'gw', 'menor', 'kayak', 'badut', '_', 'pas', 'watsonsnya', 'kayak', 'pas', 'udh', 'kena', 'cahaya', 'rumah', 'menor', 'banget', 'kek', 'mangkal'];gw inget mampir watsons namanya cewe ya gatel liat2 mekap trs nyoba2 tester dicoba bedak lipstik blush on repeated ya gw menor kayak badut _ pas watsonsnya kayak pas udh kena cahaya rumah menor banget kek mangkal;gw inget mampir watsons nama cewe ya gatel liat2 mekap trs nyoba2 tester coba bedak lipstik blush on repeated ya gw menor kayak badut pas watsonsnya kayak pas udh kena cahaya rumah menor banget kek mangkal
869;Dulu nisanya masih cimit-cimit gak ngerti arti effort... Tapi sekarang, klean semuah membuatkuh bangga!!! Apalagi yang baru-baru pada lulus skrng pen bgt disembur satu-satu pake jampe-jampe buat selalu terjaga semangat berjuang ditengah badai2 kehidupan nantinya!;dulu nisanya masih cimit cimit gak ngerti arti effort repeated tapi sekarang klean semuah membuatkuh bangga repeated apalagi yang baru baru pada lulus skrng pen bgt disembur satu satu pake jampe jampe buat selalu terjaga semangat berjuang ditengah badai2 kehidupan nantinya;['dulu', 'nisanya', 'masih', 'cimit', 'cimit', 'gak', 'ngerti', 'arti', 'effort', 'repeated', 'tapi', 'sekarang', 'klean', 'semuah', 'membuatkuh', 'bangga', 'repeated', 'apalagi', 'yang', 'baru', 'baru', 'pada', 'lulus', 'skrng', 'pen', 'bgt', 'disembur', 'satu', 'satu', 'pake', 'jampe', 'jampe', 'buat', 'selalu', 'terjaga', 'semangat', 'berjuang', 'ditengah', 'badai2', 'kehidupan', 'nantinya'];['dulu', 'nisanya', 'masih', 'cimit', 'cimit', 'gak', 'ngerti', 'arti', 'effort', 'repeated', 'tapi', 'sekarang', 'klean', 'semuah', 'membuatkuh', 'bangga', 'repeated', 'apalagi', 'yang', 'baru', 'baru', 'pada', 'lulus', 'skrng', 'pen', 'banget', 'disembur', 'satu', 'satu', 'pake', 'jampe', 'jampe', 'buat', 'selalu', 'terjaga', 'semangat', 'berjuang', 'ditengah', 'badai2', 'kehidupan', 'nantinya'];['nisanya', 'cimit', 'cimit', 'gak', 'ngerti', 'arti', 'effort', 'repeated', 'klean', 'semuah', 'membuatkuh', 'bangga', 'repeated', 'lulus', 'skrng', 'pen', 'banget', 'disembur', 'pake', 'jampe', 'jampe', 'terjaga', 'semangat', 'berjuang', 'ditengah', 'badai2', 'kehidupan'];nisanya cimit cimit gak ngerti arti effort repeated klean semuah membuatkuh bangga repeated lulus skrng pen banget disembur pake jampe jampe terjaga semangat berjuang ditengah badai2 kehidupan;nisanya cimit cimit gak ngerti arti effort repeated klean semuah membuatkuh bangga repeated lulus skrng pen banget sembur pake jampe jampe jaga semangat juang tengah badai2 hidup
870;Dia sendiri pekerjaan OB di sekolah yg dipunyai Yayasan kecil2an, Maaan, dia ini kalo dilihat golongan yg wajib dapet zakat aja masih tipis2 masuk apa ga gitu;dia sendiri pekerjaan ob di sekolah yg dipunyai yayasan kecil2an man elongated dia ini kalo dilihat golongan yg wajib dapet zakat aja masih tipis2 masuk apa ga gitu;['dia', 'sendiri', 'pekerjaan', 'ob', 'di', 'sekolah', 'yg', 'dipunyai', 'yayasan', 'kecil2an', 'man', 'elongated', 'dia', 'ini', 'kalo', 'dilihat', 'golongan', 'yg', 'wajib', 'dapet', 'zakat', 'aja', 'masih', 'tipis2', 'masuk', 'apa', 'ga', 'gitu'];['dia', 'sendiri', 'pekerjaan', 'ob', 'di', 'sekolah', 'yang', 'dipunyai', 'yayasan', 'kecil2an', 'man', 'elongated', 'dia', 'ini', 'kalo', 'dilihat', 'golongan', 'yang', 'wajib', 'dapet', 'zakat', 'saja', 'masih', 'tipis2', 'masuk', 'apa', 'tidak', 'gitu'];['pekerjaan', 'ob', 'sekolah', 'yayasan', 'kecil2an', 'man', 'elongated', 'kalo', 'golongan', 'wajib', 'dapet', 'zakat', 'tipis2', 'masuk', 'gitu'];pekerjaan ob sekolah yayasan kecil2an man elongated kalo golongan wajib dapet zakat tipis2 masuk gitu;kerja ob sekolah yayasan kecil2an man elongated kalo golong wajib dapet zakat tipis2 masuk gitu
871;Sebenernya badan ini kurang sehat dibawa makan susah, keringet dingin dari pagi tapi dibawa sehat untuk d'bawel apalagi ada acha. karna janji udh lama. Udh ke toilet 5x ditahan kalo gk ditahan bakal lebih, hmmm.;sebenernya badan ini kurang sehat dibawa makan susah keringet dingin dari pagi tapi dibawa sehat untuk bawel apalagi ada acha karna janji udh lama udh ke toilet 5 ditahan kalo gk ditahan bakal lebih hmm elongated;['sebenernya', 'badan', 'ini', 'kurang', 'sehat', 'dibawa', 'makan', 'susah', 'keringet', 'dingin', 'dari', 'pagi', 'tapi', 'dibawa', 'sehat', 'untuk', 'bawel', 'apalagi', 'ada', 'acha', 'karna', 'janji', 'udh', 'lama', 'udh', 'ke', 'toilet', '5', 'ditahan', 'kalo', 'gk', 'ditahan', 'bakal', 'lebih', 'hmm', 'elongated'];['sebenernya', 'badan', 'ini', 'kurang', 'sehat', 'dibawa', 'makan', 'susah', 'keringet', 'dingin', 'dari', 'pagi', 'tapi', 'dibawa', 'sehat', 'untuk', 'bawel', 'apalagi', 'ada', 'acha', 'karna', 'janji', 'udh', 'lama', 'udh', 'ke', 'toilet', '5', 'ditahan', 'kalo', 'tidak', 'ditahan', 'bakal', 'lebih', 'hmm', 'elongated'];['sebenernya', 'badan', 'sehat', 'dibawa', 'makan', 'susah', 'keringet', 'dingin', 'pagi', 'dibawa', 'sehat', 'bawel', 'acha', 'karna', 'janji', 'udh', 'udh', 'toilet', '5', 'ditahan', 'kalo', 'ditahan', 'hmm', 'elongated'];sebenernya badan sehat dibawa makan susah keringet dingin pagi dibawa sehat bawel acha karna janji udh udh toilet 5 ditahan kalo ditahan hmm elongated;sebenernya badan sehat bawa makan susah keringet dingin pagi bawa sehat bawel acha karna janji udh udh toilet 5 tahan kalo tahan hmm elongated
872;Cuma ada aja manusia yang nggak ngerti posisi si panitia tersebut. Dengan seenaknya minta ganti tempat hanya gegara maksimal nongkrong adalah 3 jam. 3 jam masih kurang? Ebuset wkakaka;cuma ada aja manusia yang nggak ngerti posisi si panitia tersebut dengan seenaknya minta ganti tempat hanya gegara maksimal nongkrong adalah number jam number jam masih kurang ebuset wkakaka;['cuma', 'ada', 'aja', 'manusia', 'yang', 'nggak', 'ngerti', 'posisi', 'si', 'panitia', 'tersebut', 'dengan', 'seenaknya', 'minta', 'ganti', 'tempat', 'hanya', 'gegara', 'maksimal', 'nongkrong', 'adalah', 'number', 'jam', 'number', 'jam', 'masih', 'kurang', 'ebuset', 'wkakaka'];['cuma', 'ada', 'saja', 'manusia', 'yang', 'tidak', 'ngerti', 'posisi', 'si', 'panitia', 'tersebut', 'dengan', 'seenaknya', 'minta', 'ganti', 'tempat', 'hanya', 'gegara', 'maksimal', 'nongkrong', 'adalah', 'number', 'jam', 'number', 'jam', 'masih', 'kurang', 'ebuset', 'wkakaka'];['manusia', 'ngerti', 'posisi', 'si', 'panitia', 'ganti', 'gegara', 'maksimal', 'nongkrong', 'number', 'jam', 'number', 'jam', 'ebuset', 'wkakaka'];manusia ngerti posisi si panitia ganti gegara maksimal nongkrong number jam number jam ebuset wkakaka;manusia ngerti posisi si panitia ganti gegara maksimal nongkrong number jam number jam ebuset wkakaka
873;Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar;pas aktip di ig merasa twitter ini tempat melarikan diri pas lbh sering mencuit merasa ig itu mall repeated aku dangkal butuh hingar mau di pasar;['pas', 'aktip', 'di', 'ig', 'merasa', 'twitter', 'ini', 'tempat', 'melarikan', 'diri', 'pas', 'lbh', 'sering', 'mencuit', 'merasa', 'ig', 'itu', 'mall', 'repeated', 'aku', 'dangkal', 'butuh', 'hingar', 'mau', 'di', 'pasar'];['pas', 'aktip', 'di', 'ig', 'merasa', 'twitter', 'ini', 'tempat', 'melarikan', 'diri', 'pas', 'lbh', 'sering', 'mencuit', 'merasa', 'ig', 'itu', 'mall', 'repeated', 'aku', 'dangkal', 'butuh', 'hingar', 'mau', 'di', 'pasar'];['pas', 'aktip', 'ig', 'twitter', 'melarikan', 'pas', 'lbh', 'mencuit', 'ig', 'mall', 'repeated', 'dangkal', 'butuh', 'hingar', 'pasar'];pas aktip ig twitter melarikan pas lbh mencuit ig mall repeated dangkal butuh hingar pasar;pas aktip ig twitter lari pas lbh cuit ig mall repeated dangkal butuh hingar pasar
874;Dasar netizen YMC kek begitu disalahin  Swing begini disalahin jugaaa Jadi yang bener siapa? Yang bener itu akuuu istri sah nya Woojin;dasar netizen allcaps ymc allcaps kek begitu disalahin swing begini disalahin juga elongated jadi yang bener siapa yang bener itu aku elongated istri sah nya woojin;['dasar', 'netizen', 'allcaps', 'ymc', 'allcaps', 'kek', 'begitu', 'disalahin', 'swing', 'begini', 'disalahin', 'juga', 'elongated', 'jadi', 'yang', 'bener', 'siapa', 'yang', 'bener', 'itu', 'aku', 'elongated', 'istri', 'sah', 'nya', 'woojin'];['dasar', 'netizen', 'allcaps', 'ymc', 'allcaps', 'kek', 'begitu', 'disalahin', 'swing', 'begini', 'disalahin', 'juga', 'elongated', 'jadi', 'yang', 'bener', 'siapa', 'yang', 'bener', 'itu', 'aku', 'elongated', 'istri', 'sah', 'nya', 'woojin'];['dasar', 'netizen', 'allcaps', 'ymc', 'allcaps', 'kek', 'disalahin', 'swing', 'disalahin', 'elongated', 'bener', 'bener', 'elongated', 'istri', 'sah', 'nya', 'woojin'];dasar netizen allcaps ymc allcaps kek disalahin swing disalahin elongated bener bener elongated istri sah nya woojin;dasar netizen allcaps ymc allcaps kek disalahin swing disalahin elongated bener bener elongated istri sah nya woojin
875;Akhir-akhir ini banyak orang pergi tanpa mengucap salam. Pergi, ditinggalkan, dan meninggalkan itu hal wajar, karena hidup ini bukan seperti simpul yang sekali terikat maka akan terikat selamanya. Keabadian tidak ada di dunia yang sekarang, mungkin di dunia selanjutnya.;akhir akhir ini banyak orang pergi tanpa mengucap salam pergi ditinggalkan dan meninggalkan itu hal wajar karena hidup ini bukan seperti simpul yang sekali terikat maka akan terikat selamanya keabadian tidak ada di dunia yang sekarang mungkin di dunia selanjutnya;['akhir', 'akhir', 'ini', 'banyak', 'orang', 'pergi', 'tanpa', 'mengucap', 'salam', 'pergi', 'ditinggalkan', 'dan', 'meninggalkan', 'itu', 'hal', 'wajar', 'karena', 'hidup', 'ini', 'bukan', 'seperti', 'simpul', 'yang', 'sekali', 'terikat', 'maka', 'akan', 'terikat', 'selamanya', 'keabadian', 'tidak', 'ada', 'di', 'dunia', 'yang', 'sekarang', 'mungkin', 'di', 'dunia', 'selanjutnya'];['akhir', 'akhir', 'ini', 'banyak', 'orang', 'pergi', 'tanpa', 'mengucap', 'salam', 'pergi', 'ditinggalkan', 'dan', 'meninggalkan', 'itu', 'hal', 'wajar', 'karena', 'hidup', 'ini', 'bukan', 'seperti', 'simpul', 'yang', 'sekali', 'terikat', 'maka', 'akan', 'terikat', 'selamanya', 'keabadian', 'tidak', 'ada', 'di', 'dunia', 'yang', 'sekarang', 'mungkin', 'di', 'dunia', 'selanjutnya'];['orang', 'pergi', 'mengucap', 'salam', 'pergi', 'ditinggalkan', 'meninggalkan', 'wajar', 'hidup', 'simpul', 'terikat', 'terikat', 'keabadian', 'dunia', 'dunia'];orang pergi mengucap salam pergi ditinggalkan meninggalkan wajar hidup simpul terikat terikat keabadian dunia dunia;orang pergi ucap salam pergi tinggal tinggal wajar hidup simpul ikat ikat abadi dunia dunia
876;[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah;allcaps username allcaps suka skinship cuma ama pacar peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah;['allcaps', 'username', 'allcaps', 'suka', 'skinship', 'cuma', 'ama', 'pacar', 'peluk', 'cium', 'nangkring', 'di', 'paha', 'duduk', 'di', 'pangkuan', 'ya', 'gitu', 'deh', 'wkwkw', 'klo', 'ama', 'temen', 'cwek', 'agak', 'canggung', 'nyahah'];['allcaps', 'username', 'allcaps', 'suka', 'skinship', 'cuma', 'ama', 'pacar', 'peluk', 'cium', 'nangkring', 'di', 'paha', 'duduk', 'di', 'pangkuan', 'ya', 'gitu', 'deh', 'wkwkw', 'klo', 'ama', 'temen', 'cwek', 'agak', 'canggung', 'nyahah'];['allcaps', 'username', 'allcaps', 'suka', 'skinship', 'ama', 'pacar', 'peluk', 'cium', 'nangkring', 'paha', 'duduk', 'pangkuan', 'ya', 'gitu', 'deh', 'wkwkw', 'klo', 'ama', 'temen', 'cwek', 'canggung', 'nyahah'];allcaps username allcaps suka skinship ama pacar peluk cium nangkring paha duduk pangkuan ya gitu deh wkwkw klo ama temen cwek canggung nyahah;allcaps username allcaps suka skinship ama pacar peluk cium nangkring paha duduk pangku ya gitu deh wkwkw klo ama temen cwek canggung nyahah
877;Berita baik hari ini, Alhamdulillah Kim #KAI buka Instagram lagi. Karena dulu belum sempet jadi soel pas dia punya akun Amteun welcome back Mr. Ato #KaiOnInstagram [USERNAME] Also goodnite wangjanim [USERNAME];berita baik hari ini alhamdulillah kim hashtag kai hashtag buka instagram lagi karena dulu belum sempet jadi soel pas dia punya akun amteun welcome back mr ato hashtag kai on instagram hashtag allcaps username allcaps also goodnite wangjanim allcaps username allcaps;['berita', 'baik', 'hari', 'ini', 'alhamdulillah', 'kim', 'hashtag', 'kai', 'hashtag', 'buka', 'instagram', 'lagi', 'karena', 'dulu', 'belum', 'sempet', 'jadi', 'soel', 'pas', 'dia', 'punya', 'akun', 'amteun', 'welcome', 'back', 'mr', 'ato', 'hashtag', 'kai', 'on', 'instagram', 'hashtag', 'allcaps', 'username', 'allcaps', 'also', 'goodnite', 'wangjanim', 'allcaps', 'username', 'allcaps'];['berita', 'baik', 'hari', 'ini', 'alhamdulillah', 'kim', 'hashtag', 'kai', 'hashtag', 'buka', 'instagram', 'lagi', 'karena', 'dulu', 'belum', 'sempet', 'jadi', 'soel', 'pas', 'dia', 'punya', 'akun', 'amteun', 'welcome', 'back', 'mr', 'ato', 'hashtag', 'kai', 'on', 'instagram', 'hashtag', 'allcaps', 'username', 'allcaps', 'also', 'goodnite', 'wangjanim', 'allcaps', 'username', 'allcaps'];['berita', 'alhamdulillah', 'kim', 'hashtag', 'kai', 'hashtag', 'buka', 'instagram', 'sempet', 'soel', 'pas', 'akun', 'amteun', 'welcome', 'back', 'mr', 'ato', 'hashtag', 'kai', 'on', 'instagram', 'hashtag', 'allcaps', 'username', 'allcaps', 'also', 'goodnite', 'wangjanim', 'allcaps', 'username', 'allcaps'];berita alhamdulillah kim hashtag kai hashtag buka instagram sempet soel pas akun amteun welcome back mr ato hashtag kai on instagram hashtag allcaps username allcaps also goodnite wangjanim allcaps username allcaps;berita alhamdulillah kim hashtag kai hashtag buka instagram sempet soel pas akun amteun welcome back mr ato hashtag kai on instagram hashtag allcaps username allcaps also goodnite wangjanim allcaps username allcaps
878;soalnya dulu lupa taun brp aku pernah coba main ask fm, ngga ada sebulan aku nyerah dan memutuskan untuk ... ngga, makasih aku ngga bakal balik ke sosmed ini lagi thanks.;soalnya dulu lupa taun brp aku pernah coba main ask fm ngga ada sebulan aku nyerah dan memutuskan untuk repeated ngga makasih aku ngga bakal balik ke sosmed ini lagi thanks;['soalnya', 'dulu', 'lupa', 'taun', 'brp', 'aku', 'pernah', 'coba', 'main', 'ask', 'fm', 'ngga', 'ada', 'sebulan', 'aku', 'nyerah', 'dan', 'memutuskan', 'untuk', 'repeated', 'ngga', 'makasih', 'aku', 'ngga', 'bakal', 'balik', 'ke', 'sosmed', 'ini', 'lagi', 'thanks'];['soalnya', 'dulu', 'lupa', 'taun', 'brp', 'aku', 'pernah', 'coba', 'main', 'ask', 'fm', 'ngga', 'ada', 'sebulan', 'aku', 'nyerah', 'dan', 'memutuskan', 'untuk', 'repeated', 'ngga', 'makasih', 'aku', 'ngga', 'bakal', 'balik', 'ke', 'sosmed', 'ini', 'lagi', 'thanks'];['lupa', 'taun', 'brp', 'coba', 'main', 'ask', 'fm', 'ngga', 'sebulan', 'nyerah', 'memutuskan', 'repeated', 'ngga', 'makasih', 'ngga', 'sosmed', 'thanks'];lupa taun brp coba main ask fm ngga sebulan nyerah memutuskan repeated ngga makasih ngga sosmed thanks;lupa taun brp coba main ask fm ngga bulan nyerah putus repeated ngga makasih ngga sosmed thanks
879;Oh gini rasanya dipepet dan dikejar orang tengah malem gini. Lumayan bikin senam jantung. Kejar-kejaran ngebut bgt, mendadak aku pelan pas di bangjo dia nungguin dong sambil ngeliatin ke belakang mulu. Akunya nunggu lampu ijo, dia lurus aku mendadak sein kanan, amaaaaan :)));oh gini rasanya dipepet dan dikejar orang tengah malem gini lumayan bikin senam jantung kejar kejaran ngebut bgt mendadak aku pelan pas di bangjo dia nungguin dong sambil ngeliatin ke belakang mulu akunya nunggu lampu ijo dia lurus aku mendadak sein kanan aman elongated happy;['oh', 'gini', 'rasanya', 'dipepet', 'dan', 'dikejar', 'orang', 'tengah', 'malem', 'gini', 'lumayan', 'bikin', 'senam', 'jantung', 'kejar', 'kejaran', 'ngebut', 'bgt', 'mendadak', 'aku', 'pelan', 'pas', 'di', 'bangjo', 'dia', 'nungguin', 'dong', 'sambil', 'ngeliatin', 'ke', 'belakang', 'mulu', 'akunya', 'nunggu', 'lampu', 'ijo', 'dia', 'lurus', 'aku', 'mendadak', 'sein', 'kanan', 'aman', 'elongated', 'happy'];['oh', 'gini', 'rasanya', 'dipepet', 'dan', 'dikejar', 'orang', 'tengah', 'malem', 'gini', 'lumayan', 'bikin', 'senam', 'jantung', 'kejar', 'kejaran', 'ngebut', 'banget', 'mendadak', 'aku', 'pelan', 'pas', 'di', 'bangjo', 'dia', 'nungguin', 'dong', 'sambil', 'ngeliatin', 'ke', 'belakang', 'mulu', 'akunya', 'nunggu', 'lampu', 'ijo', 'dia', 'lurus', 'aku', 'mendadak', 'sein', 'kanan', 'aman', 'elongated', 'happy'];['oh', 'gini', 'dipepet', 'dikejar', 'orang', 'malem', 'gini', 'lumayan', 'bikin', 'senam', 'jantung', 'kejar', 'kejaran', 'ngebut', 'banget', 'mendadak', 'pelan', 'pas', 'bangjo', 'nungguin', 'ngeliatin', 'mulu', 'akunya', 'nunggu', 'lampu', 'ijo', 'lurus', 'mendadak', 'sein', 'kanan', 'aman', 'elongated', 'happy'];oh gini dipepet dikejar orang malem gini lumayan bikin senam jantung kejar kejaran ngebut banget mendadak pelan pas bangjo nungguin ngeliatin mulu akunya nunggu lampu ijo lurus mendadak sein kanan aman elongated happy;oh gin pepet kejar orang malem gin lumayan bikin senam jantung kejar kejar ngebut banget dadak pelan pas bangjo nungguin ngeliatin mulu aku nunggu lampu ijo lurus dadak sein kanan aman elongated happy
